# z rho/M
-103.387 0
-102.887 0
-102.387 0
-101.887 0
-101.387 0
-100.887 0
-100.387 0
-99.8871 0
-99.3871 0
-98.8871 0
-98.3871 0
-97.8871 0
-97.3871 0
-96.8871 0
-96.3871 0
-95.8871 0
-95.3871 0
-94.8871 0
-94.3871 0
-93.8871 0
-93.3871 0
-92.8871 0
-92.3871 0
-91.8871 0
-91.3871 0
-90.8871 0
-90.3871 0
-89.8871 0
-89.3871 0
-88.8871 0
-88.3871 0
-87.8871 0
-87.3871 0
-86.8871 0
-86.3871 0
-85.8871 0
-85.3871 0
-84.8871 0
-84.3871 0
-83.8871 0
-83.3871 0
-82.8871 0
-82.3871 0
-81.8871 0
-81.3871 0
-80.8871 0
-80.3871 0
-79.8871 0
-79.3871 0
-78.8871 0
-78.3871 0
-77.8871 0
-77.3871 0
-76.8871 0
-76.3871 0
-75.8871 0
-75.3871 0
-74.8871 0
-74.3871 0
-73.8871 0
-73.3871 0
-72.8871 0
-72.3871 0
-71.8871 0
-71.3871 0
-70.8871 0
-70.3871 0
-69.8871 0
-69.3871 0
-68.8871 0
-68.3871 0
-67.8871 0
-67.3871 0
-66.8871 0
-66.3871 0
-65.8871 0
-65.3871 0
-64.8871 0
-64.3871 0
-63.8871 0
-63.3871 0
-62.8871 0
-62.3871 0
-61.8871 0
-61.3871 0
-60.8871 0
-60.3871 0
-59.8871 0
-59.3871 0
-58.8871 0
-58.3871 0
-57.8871 0
-57.3871 0
-56.8871 0
-56.3871 0
-55.8871 0
-55.3871 0
-54.8871 0
-54.3871 0
-53.8871 0
-53.3871 0
-52.8871 0
-52.3871 0
-51.8871 0
-51.3871 0
-50.8871 0
-50.3871 0
-49.8871 0
-49.3871 0
-48.8871 0
-48.3871 0
-47.8871 0
-47.3871 0
-46.8871 0
-46.3871 0
-45.8871 0
-45.3871 0
-44.8871 0
-44.3871 0
-43.8871 0
-43.3871 0
-42.8871 0
-42.3871 0
-41.8871 0
-41.3871 0
-40.8871 0
-40.3871 0
-39.8871 0
