# z rho/M
-102.854 0
-102.354 0
-101.854 0
-101.354 0
-100.854 0
-100.354 0
-99.8544 0
-99.3544 0
-98.8544 0
-98.3544 0
-97.8544 0
-97.3544 0
-96.8544 0
-96.3544 0
-95.8544 0
-95.3544 0
-94.8544 0
-94.3544 0
-93.8544 0
-93.3544 0
-92.8544 0
-92.3544 0
-91.8544 0
-91.3544 0
-90.8544 0
-90.3544 0
-89.8544 0
-89.3544 0
-88.8544 0
-88.3544 0
-87.8544 0
-87.3544 0
-86.8544 0
-86.3544 0
-85.8544 0
-85.3544 0
-84.8544 0
-84.3544 0
-83.8544 0
-83.3544 0
-82.8544 0
-82.3544 0
-81.8544 0
-81.3544 0
-80.8544 0
-80.3544 0
-79.8544 0
-79.3544 0
-78.8544 0
-78.3544 0
-77.8544 0
-77.3544 0
-76.8544 0
-76.3544 0
-75.8544 0
-75.3544 0
-74.8544 0
-74.3544 0
-73.8544 0
-73.3544 0
-72.8544 0
-72.3544 0
-71.8544 0
-71.3544 0
-70.8544 0
-70.3544 0
-69.8544 0
-69.3544 0
-68.8544 0
-68.3544 0
-67.8544 0
-67.3544 0
-66.8544 0
-66.3544 0
-65.8544 0
-65.3544 0
-64.8544 0
-64.3544 0
-63.8544 0
-63.3544 0
-62.8544 0
-62.3544 0
-61.8544 0
-61.3544 0
-60.8544 0
-60.3544 0
-59.8544 0
-59.3544 0
-58.8544 0
-58.3544 0
-57.8544 0
-57.3544 0
-56.8544 0
-56.3544 0
-55.8544 0
-55.3544 0
-54.8544 0
-54.3544 0
-53.8544 0
-53.3544 0
-52.8544 0
-52.3544 0
-51.8544 0
-51.3544 0
-50.8544 0
-50.3544 0
-49.8544 0
-49.3544 0
-48.8544 0
-48.3544 0
-47.8544 0
-47.3544 0
-46.8544 0
-46.3544 0
-45.8544 0
-45.3544 0
-44.8544 0
-44.3544 0
-43.8544 0
-43.3544 0
-42.8544 0
-42.3544 0
-41.8544 0
-41.3544 0
-40.8544 0
-40.3544 0
-39.8544 0
-39.3544 0
-38.8544 0
-38.3544 0
-37.8544 0
-37.3544 0
-36.8544 0
-36.3544 0
-35.8544 0
-35.3544 0
-34.8544 0
-34.3544 0
-33.8544 0
-33.3544 0
-32.8544 0
-32.3544 0
-31.8544 0
-31.3544 0
-30.8544 0
-30.3544 0
-29.8544 0
-29.3544 0.000161938
-28.8544 0.000323876
